age,income,credit_score,loan_amount,loan_tenure_months,debt_to_income_ratio,num_open_accounts,num_credit_inquiries,months_employed,has_mortgage,default
23,29532.34,708,65710.7,84,0.0757,4,8,131,0,0
67,20000.0,551,52932.84,84,0.6922,12,1,16,1,0
69,35306.66,707,24069.38,60,0.5435,12,4,159,1,0
58,81940.36,697,77868.8,36,0.3318,1,7,39,1,0
27,26923.39,752,16975.29,60,0.3775,5,5,107,1,0
36,30210.31,721,35089.36,48,0.1467,2,9,39,0,0
24,146597.98,754,33050.72,36,0.3948,10,1,40,0,0
24,43553.79,641,22131.06,60,0.1208,14,6,53,1,0
34,70299.71,581,43576.63,84,0.2543,15,3,12,0,0
50,82549.93,819,79715.66,24,0.1627,6,6,73,1,0
25,83388.28,528,76775.83,48,0.2618,4,1,41,1,0
70,27968.74,536,56061.16,72,0.329,5,7,19,0,0
44,53341.51,695,13127.26,36,0.0652,1,2,5,1,0
34,26659.11,780,16291.99,36,0.3681,6,8,84,0,1
47,150000.0,665,40122.86,12,0.0864,10,9,17,0,0
60,26972.21,730,35577.15,36,0.4158,1,3,87,1,0
37,35457.14,490,26934.2,60,0.3168,11,7,43,1,1
24,35585.72,610,100000.0,84,0.1623,13,6,23,0,0
24,28329.81,500,38696.95,48,0.0802,5,9,36,1,1
63,117747.4,712,50284.27,36,0.3803,12,10,8,1,0
27,150000.0,526,65692.26,72,0.457,8,9,18,0,1
53,47198.88,548,37532.97,24,0.1689,15,2,72,0,0
40,30939.48,691,100000.0,24,0.2756,8,6,173,0,0
60,20000.0,735,20656.32,48,0.1971,9,1,3,0,0
24,52994.62,637,25244.33,72,0.8057,13,3,3,0,1
65,51114.18,696,20625.94,24,0.1921,5,3,208,0,0
56,43232.68,693,92743.69,12,0.2756,11,5,69,0,1
44,66882.17,633,58762.05,72,0.5556,13,9,153,0,0
32,72954.16,562,26199.85,60,0.1684,5,0,111,0,0
69,70371.36,695,21626.49,60,0.2957,13,5,33,1,0
36,51120.33,699,83360.87,36,0.2893,5,8,124,0,0
46,34516.37,722,45116.92,12,0.3447,10,2,12,0,0
41,83526.28,675,84647.49,36,0.2085,5,8,12,0,0
33,60249.94,557,35028.26,48,0.6959,10,0,9,1,1
42,93356.31,705,49361.26,48,0.3383,3,5,90,0,0
29,88879.59,650,43483.49,84,0.1993,13,10,23,1,1
22,29410.85,611,24972.57,24,0.1143,3,4,207,0,0
36,29228.19,626,33306.69,36,0.4058,6,7,130,0,0
27,41037.01,595,17843.92,24,0.3116,13,1,80,0,1
42,35308.09,721,48847.77,48,0.2991,2,4,40,1,0
64,87345.42,537,57339.74,72,0.4093,13,0,44,1,0
29,71371.57,571,65781.68,84,0.2869,7,1,79,0,0
22,103734.7,624,54172.41,24,0.2368,4,3,3,1,0
27,73002.09,779,33626.64,48,0.1798,13,10,24,0,0
46,66457.96,734,92150.87,72,0.4698,13,10,153,0,0
35,109083.06,519,62030.72,12,0.3716,13,0,88,1,0
45,75725.0,758,83543.92,60,0.1186,9,0,61,0,0
23,61947.99,758,86748.81,12,0.3555,3,7,11,1,0
38,125520.77,556,33679.35,12,0.2661,11,10,42,0,0
42,63423.54,448,45831.54,12,0.2921,11,5,148,0,1
43,51422.43,644,57799.71,84,0.2402,14,5,20,0,1
49,39382.95,740,18224.37,60,0.092,12,6,101,1,0
60,85094.08,777,18468.39,72,0.182,5,4,181,1,0
44,111137.7,580,16654.12,60,0.273,7,8,23,1,1
63,58378.7,790,34034.84,72,0.1959,10,1,28,1,0
47,115146.19,472,29732.91,48,0.3354,12,0,69,0,1
34,22359.19,621,15345.81,72,0.2392,5,0,43,0,0
33,58236.83,617,39720.19,12,0.2843,4,2,77,0,0
37,58685.77,742,34290.67,60,0.3432,14,5,51,0,0
51,41626.94,754,73816.98,72,0.1519,15,2,43,0,0
33,150000.0,726,100000.0,84,0.1402,5,6,39,1,0
66,57924.96,542,47756.49,36,0.191,1,0,19,0,0
45,48831.68,719,23909.27,24,0.1173,10,4,23,0,0
64,60656.44,691,53531.99,72,0.394,1,1,8,1,0
55,21995.5,516,36518.77,12,0.4957,3,3,30,1,1
38,40948.32,485,31442.79,72,0.1136,8,7,99,0,0
33,97891.99,733,21656.03,60,0.5544,6,0,11,0,0
58,43718.53,636,27486.99,60,0.4264,1,8,112,0,0
38,39559.55,547,32641.03,36,0.2781,6,2,10,0,0
34,115238.92,633,58832.98,12,0.1498,11,9,70,0,0
67,117023.17,679,49346.17,60,0.2406,12,7,3,1,0
45,77535.81,643,100000.0,36,0.2937,12,9,54,0,0
24,47688.3,526,54426.3,36,0.1203,5,6,94,0,0
46,53117.65,801,46843.94,24,0.3511,10,4,97,0,0
44,40051.64,730,30220.08,36,0.105,5,1,20,1,0
64,36410.54,623,19487.38,72,0.3061,10,0,70,1,0
56,35517.89,626,25798.3,84,0.5911,1,8,134,1,0
31,43957.25,679,23863.3,36,0.2692,7,7,35,1,0
29,35690.49,560,7812.31,12,0.1661,5,1,52,0,0
51,27395.87,676,19827.42,12,0.4409,11,1,116,0,0
24,66816.23,544,94970.9,24,0.5207,5,8,157,0,1
37,67325.73,644,45304.43,12,0.3636,5,0,90,0,1
28,140139.88,557,28972.02,60,0.2325,9,5,97,0,0
23,42865.85,561,46123.96,60,0.5471,10,3,0,1,0
67,69428.33,782,11248.13,72,0.1242,7,7,55,0,0
26,70007.4,655,43013.04,36,0.4268,14,0,7,0,0
22,52737.46,667,78158.6,72,0.3663,15,0,58,0,0
67,86869.89,489,33770.08,24,0.181,10,1,18,0,0
31,88222.26,602,12541.6,24,0.1715,9,8,66,0,0
62,70523.8,687,28328.84,84,0.0804,8,7,132,1,0
23,52689.96,666,78241.63,84,0.1466,2,7,15,0,0
29,50072.89,478,42411.63,60,0.1364,7,6,77,1,0
27,30215.88,667,15506.49,60,0.0817,13,1,10,1,0
56,40016.26,679,100000.0,60,0.2859,11,2,0,0,0
52,43870.45,753,17115.07,72,0.2134,1,1,13,0,0
45,34132.8,598,31390.02,24,0.5217,3,1,7,0,0
33,74604.94,471,19488.28,12,0.2997,13,8,50,1,0
26,108914.01,570,19504.47,24,0.3821,12,5,15,1,0
49,38023.85,562,27686.75,36,0.3162,7,4,63,0,1
33,68990.27,709,53193.43,24,0.4611,15,1,4,0,0
50,35701.37,433,78772.47,48,0.357,1,7,100,0,1
55,51407.48,614,28804.85,12,0.1807,12,9,135,0,0
63,42397.1,764,19809.44,60,0.3418,15,0,41,0,0
46,80898.28,651,48396.54,60,0.1881,7,10,217,0,1
22,42642.47,722,49255.59,12,0.0457,8,2,50,1,0
35,99292.99,519,41949.67,36,0.1225,4,10,64,1,0
63,52951.92,522,42849.27,48,0.2761,13,8,6,1,0
48,43269.28,765,33943.75,12,0.5155,11,9,121,1,0
52,31995.4,658,38518.37,60,0.256,7,2,66,0,0
44,67955.09,658,32565.52,72,0.4705,4,6,32,0,0
29,93677.11,561,69019.63,36,0.2866,7,0,89,0,0
65,68642.05,658,100000.0,12,0.3001,7,4,0,1,0
59,150000.0,558,40448.79,48,0.2232,6,1,5,1,0
70,122380.92,745,36172.58,84,0.3777,13,0,16,1,0
63,51340.55,850,42341.24,36,0.2917,6,9,39,0,0
36,51071.72,689,24471.07,72,0.1146,2,8,63,0,0
34,75723.84,599,57468.2,84,0.7043,12,3,62,0,0
34,39379.1,447,47320.83,24,0.4882,11,4,2,0,0
67,107274.28,515,28218.07,60,0.4018,1,5,3,1,1
49,71739.75,774,62394.98,12,0.4247,11,6,122,0,0
44,68065.75,568,36731.64,48,0.1942,8,6,13,0,1
69,84413.01,620,20291.68,84,0.3042,11,3,133,0,0
51,141692.56,702,44844.79,84,0.0781,4,4,200,0,0
66,65217.15,769,41864.58,24,0.264,3,10,36,0,1
70,56583.9,634,64618.17,60,0.4384,9,1,28,0,0
25,127307.39,618,59810.0,12,0.1687,1,4,50,1,0
39,97127.05,656,34011.85,24,0.3162,4,2,14,1,0
57,50996.39,600,27357.55,72,0.0354,1,2,28,1,0
61,60029.61,604,36353.52,60,0.2763,6,1,44,0,0
29,66018.51,683,45160.83,36,0.3068,14,1,21,0,0
37,71747.37,665,48545.3,84,0.3514,8,10,22,0,1
48,30384.87,821,43514.41,72,0.311,12,9,53,0,0
61,27688.09,685,34390.75,12,0.2798,12,8,13,0,0
27,38418.91,742,66044.91,12,0.665,2,10,1,0,1
51,36961.45,564,24231.75,60,0.4864,15,9,22,1,0
36,43394.5,692,100000.0,84,0.3736,3,1,2,1,0
32,82236.57,592,57402.45,24,0.5423,4,8,20,1,0
47,55024.59,682,18462.72,48,0.209,10,8,88,0,0
42,66051.98,705,40584.34,72,0.2717,8,0,79,0,0
53,32462.74,654,57734.5,84,0.2189,4,9,11,0,1
37,47532.97,843,29447.92,60,0.2345,6,8,60,0,1
62,80308.35,764,14807.86,84,0.4026,7,10,24,0,0
25,80617.92,744,19468.67,84,0.2278,10,5,22,0,0
64,41677.35,711,50274.63,72,0.3123,12,8,6,0,0
23,64914.82,791,12673.01,60,0.3617,6,8,82,0,0
58,150000.0,535,15220.42,84,0.4948,6,7,45,0,0
38,59349.62,760,50116.26,12,0.2164,2,10,84,0,0
40,42336.57,571,31776.12,12,0.1767,15,1,152,0,0
22,54891.78,605,23921.47,48,0.1417,10,3,21,1,0
56,62698.23,695,26988.35,60,0.555,4,1,26,0,0
30,55515.4,749,15025.62,84,0.2477,1,6,3,0,0
54,58942.79,558,48565.66,60,0.221,15,0,13,1,0
57,29093.69,609,22383.38,24,0.3672,1,3,15,1,0
63,37000.43,658,26332.22,84,0.1432,3,8,328,0,1
56,55566.31,635,44715.3,12,0.5719,14,9,6,1,0
36,55125.41,718,31133.0,12,0.238,6,2,10,0,0
58,45112.08,850,23794.46,72,0.4457,14,2,11,0,0
62,54802.62,684,11007.55,84,0.2215,9,0,46,1,0
37,61728.9,591,45272.52,48,0.4027,9,3,5,0,0
28,93405.61,546,38078.15,12,0.2705,14,7,21,0,1
65,56976.5,624,26623.98,12,0.2836,1,9,32,0,0
29,73097.66,575,19488.12,84,0.3989,6,4,70,1,0
51,45670.13,687,36594.66,24,0.2567,6,1,23,1,0
33,79701.83,686,48449.78,60,0.2701,11,3,180,0,0
28,72248.38,613,38509.31,36,0.3745,6,5,7,0,1
60,92310.07,809,97036.19,24,0.1953,14,6,3,1,0
29,85539.22,591,55429.36,60,0.4275,11,6,3,0,0
54,80367.71,640,34051.53,72,0.3104,14,8,45,0,0
55,56999.13,701,56554.91,48,0.1608,13,6,3,0,0
24,67674.83,721,37391.45,48,0.2893,12,4,32,0,0
30,101900.74,752,37313.69,48,0.1542,6,1,24,0,0
60,43215.85,684,79048.61,60,0.2561,11,10,69,1,0
46,43730.28,734,21187.47,72,0.2788,7,0,31,0,0
27,65559.65,597,36826.97,60,0.0368,6,3,31,0,0
70,73691.29,723,74148.57,24,0.31,4,4,41,1,0
34,39653.99,722,43712.72,24,0.1862,14,9,197,0,0
22,57677.29,771,29102.18,60,0.1824,11,4,107,1,0
67,57125.2,517,13046.88,60,0.3351,1,4,83,1,0
22,20000.0,577,9300.21,36,0.1286,6,10,90,0,0
49,53648.19,716,100000.0,72,0.1773,9,4,14,1,0
70,55344.97,438,43700.16,36,0.5318,11,8,95,1,1
50,55262.7,689,25579.75,36,0.0948,5,0,40,0,0
50,121534.95,735,44787.04,48,0.2562,11,6,107,1,0
41,32601.09,604,20566.02,24,0.1805,5,8,20,0,1
28,39643.76,616,29770.68,60,0.3182,3,2,118,1,0
50,20000.0,564,20649.28,84,0.1612,2,8,31,1,0
65,47077.09,608,15553.42,84,0.1998,14,9,14,1,0
26,49127.7,611,10270.27,48,0.1723,10,0,29,0,0
65,46397.99,595,13924.51,24,0.4772,13,2,71,1,0
42,104176.17,591,67021.76,48,0.3174,9,1,15,0,0
48,92070.4,628,20087.86,12,0.153,9,10,19,1,0
30,62250.91,627,50057.88,60,0.0858,5,3,121,0,0
52,49746.4,800,64472.14,48,0.1633,2,10,29,0,0
30,100016.94,618,36678.57,12,0.5531,11,4,252,1,0
35,59285.56,678,30359.35,48,0.1269,3,10,16,0,0
57,39769.87,604,39332.79,72,0.2571,14,6,6,1,0
24,25384.03,603,28283.33,24,0.2631,2,3,15,0,0
43,48018.55,514,74782.98,36,0.2699,15,5,45,0,1
51,87318.86,524,100000.0,84,0.0517,7,1,60,1,0
28,150000.0,553,86672.08,60,0.0629,5,2,4,1,0
36,61747.28,665,9987.23,72,0.2814,4,6,78,0,0
38,40836.12,736,27939.14,48,0.2415,11,8,3,1,0
54,33107.58,507,36406.24,48,0.2263,13,4,100,0,0
69,78903.23,606,47946.2,48,0.1132,8,9,16,1,0
62,24777.52,541,12882.32,48,0.3713,7,4,5,1,0
31,78839.75,629,12758.26,24,0.0819,14,4,26,0,0
22,90116.25,736,79544.66,12,0.0205,7,6,25,0,0
24,74469.11,614,25965.61,72,0.249,5,4,335,0,0
51,53646.37,646,14876.77,48,0.2477,14,7,22,1,0
29,79417.21,766,18728.76,48,0.4424,13,9,12,0,0
33,65216.59,687,45902.96,60,0.221,9,3,124,0,0
63,40576.25,589,22169.47,36,0.3506,1,5,14,0,0
64,150000.0,663,41981.12,84,0.2418,6,3,186,1,0
63,50219.58,584,20186.38,48,0.4206,15,6,199,1,0
34,88245.34,684,12752.47,48,0.1124,15,6,29,0,0
52,20000.0,691,85359.59,48,0.4747,11,4,23,0,0
51,113349.98,541,46115.94,24,0.1653,7,0,64,0,0
31,124789.28,664,29725.17,24,0.0645,13,10,91,0,0
49,60773.97,641,26560.57,24,0.2483,9,7,26,1,0
47,79172.6,694,87460.3,24,0.3659,1,7,85,1,1
41,79162.47,717,51788.22,24,0.1416,6,8,82,0,0
58,43417.08,688,72264.47,24,0.2537,5,0,43,0,0
55,78712.81,626,25585.59,84,0.0628,11,9,14,0,0
48,39962.02,725,37436.44,36,0.2895,4,0,13,1,0
57,44162.07,580,46227.0,72,0.0584,12,8,24,1,0
59,105184.54,544,26106.99,36,0.0252,4,10,61,0,0
49,97472.82,394,34292.46,72,0.0682,10,5,94,0,0
35,42058.31,644,25586.85,72,0.0552,5,7,64,0,0
59,41490.17,584,46140.0,72,0.3269,4,9,132,0,0
57,43356.06,682,16434.92,36,0.2998,11,6,134,1,0
70,86363.45,492,51183.99,12,0.0562,15,5,2,0,1
29,36315.78,598,43757.92,36,0.4352,12,8,0,1,1
42,71564.64,688,32145.09,60,0.1239,8,8,15,1,0
67,86979.12,568,47558.24,60,0.0761,14,0,69,0,0
47,57289.77,683,29174.07,60,0.632,13,0,160,0,0
68,99213.75,605,24292.47,84,0.0891,14,7,85,0,0
22,51423.21,647,50323.92,24,0.2331,1,7,81,1,0
23,53802.34,698,51648.09,48,0.2201,13,8,145,0,0
61,36731.02,726,26786.09,48,0.368,8,0,7,1,0
39,99567.26,657,25442.31,24,0.2244,11,1,17,1,0
47,40812.34,585,32539.69,60,0.174,15,0,124,1,0
42,71316.71,613,26076.68,12,0.6556,8,3,21,1,1
41,57776.76,701,90678.13,84,0.0942,11,5,197,0,0
68,35369.62,568,43909.48,12,0.2338,15,3,71,1,0
26,44154.43,636,36635.03,12,0.4443,2,1,73,0,0
59,119543.56,619,20751.32,24,0.3376,12,6,145,0,0
65,66226.02,642,56579.03,84,0.0777,11,3,89,0,1
54,36149.73,569,25160.66,84,0.3048,3,3,80,0,0
41,69749.4,502,24547.16,84,0.4111,1,8,146,0,1
29,55655.88,692,57732.11,72,0.1875,10,3,24,0,0
55,150000.0,727,45816.23,84,0.0831,6,6,141,0,0
44,69048.33,507,8086.34,48,0.3974,5,0,6,1,0
29,49498.0,680,33035.48,12,0.1049,4,8,19,0,0
39,121785.18,737,39156.11,48,0.4256,9,5,45,0,0
69,23848.63,698,29621.1,24,0.504,4,8,52,0,0
35,62765.45,617,39983.34,24,0.1257,2,3,79,0,0
30,150000.0,575,12261.1,60,0.0425,1,5,74,1,0
55,56494.6,656,6643.46,24,0.4902,4,4,48,0,0
31,25168.52,670,20225.9,36,0.0308,10,10,123,0,0
67,49120.96,658,43016.9,36,0.2004,8,1,5,0,0
64,123903.59,636,5244.98,12,0.0199,12,2,134,0,0
70,72260.64,563,21891.91,60,0.1174,9,10,6,1,0
66,39362.62,684,11456.85,72,0.0689,5,0,19,0,0
33,42505.07,688,31395.68,48,0.5697,14,3,136,1,0
32,45258.69,666,100000.0,12,0.1769,9,3,24,0,0
38,71725.31,659,31878.73,72,0.2115,10,8,60,1,1
45,116902.8,784,34047.04,48,0.2518,8,8,10,0,0
65,101337.47,600,60086.39,24,0.5952,7,9,192,0,0
57,75207.49,753,36782.74,84,0.016,15,1,14,0,0
53,30766.37,591,31920.54,84,0.2929,6,2,12,0,1
65,30823.53,739,63321.97,48,0.3159,13,5,16,0,0
53,78168.81,749,48200.87,48,0.4195,2,8,168,1,0
40,30554.41,627,43181.85,84,0.2952,15,6,4,1,0
42,53488.21,783,33414.06,24,0.0713,12,5,35,0,0
47,69708.34,688,29506.36,36,0.3631,13,8,174,0,0
26,33901.11,580,62963.0,48,0.1591,5,2,23,0,1
58,35877.61,620,29676.85,36,0.0238,10,9,131,1,1
53,57121.71,741,76020.0,36,0.2199,12,7,5,0,0
57,77020.36,724,19374.48,12,0.4712,2,2,17,0,0
48,101799.39,565,85842.57,24,0.1216,10,4,17,1,1
60,81107.18,639,48205.29,36,0.5349,13,3,131,0,0
68,62120.31,666,20310.21,72,0.5753,13,3,65,1,0
49,41229.22,609,49285.6,36,0.4917,12,7,113,0,0
43,35050.55,839,24583.19,24,0.4213,14,3,48,1,0
27,46377.12,669,37051.23,72,0.5914,5,9,59,0,0
60,73494.64,645,27119.92,36,0.5192,11,1,65,1,1
66,70849.41,745,33531.91,84,0.2547,5,1,43,0,0
56,20953.25,621,63886.19,12,0.64,13,10,131,0,1
64,40423.29,731,49568.31,12,0.5186,8,7,75,1,1
64,109343.96,517,18486.22,84,0.7081,13,4,103,0,0
61,62293.2,614,19132.47,12,0.2614,5,2,4,0,0
46,29480.83,734,42721.83,12,0.4014,5,2,1,0,0
26,150000.0,776,44618.88,60,0.2488,15,1,49,0,0
22,59013.95,588,24229.67,36,0.17,14,9,98,1,0
32,72559.85,579,94352.15,48,0.3255,3,3,16,1,0
43,73113.07,695,59165.68,36,0.2369,6,10,5,0,1
58,49821.52,600,24950.63,36,0.0398,3,8,65,0,1
44,41614.88,629,23544.48,48,0.2929,10,3,73,0,0
23,150000.0,720,31675.92,24,0.1294,1,8,2,1,0
32,98874.13,606,29759.01,24,0.2829,1,5,42,0,0
69,90306.85,493,77164.48,24,0.3136,9,5,14,0,0
70,79869.12,546,65559.52,12,0.3068,14,8,15,0,0
40,36255.32,651,37087.74,48,0.1427,12,7,144,0,0
61,113410.03,501,54542.93,48,0.2176,11,2,104,1,0
57,39278.54,626,59503.19,12,0.5409,9,4,73,0,0
67,68984.93,539,37607.41,48,0.2421,3,10,2,1,1
65,26378.51,781,46238.65,72,0.3711,4,2,10,1,0
52,21581.04,823,51870.86,12,0.1104,10,7,14,1,0
41,70202.95,565,48657.61,36,0.2369,14,9,39,0,1
52,39952.65,671,22759.04,84,0.0184,1,6,178,0,0
37,22146.09,573,24182.25,36,0.5572,6,0,59,0,0
39,78456.9,625,30541.55,12,0.2906,3,9,72,1,1
51,150000.0,794,23765.77,48,0.6397,3,9,1,0,0
49,119943.99,613,15005.01,36,0.403,6,7,21,0,0
50,52645.76,627,54479.03,24,0.1017,3,8,144,1,0
40,60139.53,575,44705.19,12,0.6066,4,0,229,0,0
42,93325.92,742,16258.65,84,0.0571,7,7,9,1,0
22,104931.6,389,31427.86,72,0.3427,12,8,34,1,0
51,50424.48,615,32514.08,60,0.3135,9,6,19,1,0
50,60906.11,646,40504.43,12,0.2591,9,5,59,1,0
67,69585.22,597,18974.41,84,0.1207,10,8,27,0,0
46,78979.07,719,16116.57,48,0.7139,4,7,29,0,0
44,56019.87,746,49604.39,48,0.5529,2,0,69,0,0
25,56384.94,537,14466.96,84,0.4046,1,2,25,0,0
31,119362.0,817,31583.87,48,0.541,14,6,38,1,0
38,109618.38,536,29862.35,24,0.217,14,6,8,0,0
40,76016.47,753,33726.17,24,0.2386,6,2,23,1,0
39,141429.2,662,42261.45,84,0.1544,12,1,131,1,0
41,49354.15,610,94763.76,48,0.5625,4,7,1,1,0
59,134791.81,617,13909.18,60,0.4566,5,3,172,1,0
28,78531.71,647,61448.15,60,0.6967,11,7,42,0,1
38,150000.0,667,8044.19,24,0.3244,14,7,35,0,0
29,32983.38,576,83803.22,36,0.2399,10,2,34,0,0
37,42417.97,631,10660.26,84,0.1559,15,8,73,1,0
55,73821.03,588,100000.0,24,0.5468,15,1,88,1,1
24,73029.37,553,28742.71,84,0.0641,1,4,4,1,0
38,150000.0,585,78765.46,24,0.5405,7,6,178,0,0
23,42865.07,558,69598.17,36,0.2075,8,9,11,1,0
68,94132.56,616,27948.16,12,0.3122,3,10,1,1,0
57,107069.29,685,29265.09,60,0.2326,4,7,13,0,1
33,85163.13,660,21975.96,36,0.2941,15,7,1,0,0
31,37030.67,808,58245.5,48,0.4797,3,5,36,1,0
26,121040.37,473,28167.36,60,0.0213,8,5,147,0,0
45,110709.23,688,22216.93,60,0.2512,8,6,181,1,0
58,80804.85,651,50129.53,84,0.0986,10,10,43,0,0
50,66315.16,715,21198.68,48,0.1029,9,7,229,0,0
65,67040.62,707,29810.34,24,0.3746,1,9,59,0,0
38,57562.82,637,38725.89,60,0.2198,7,6,3,0,0
35,82486.72,664,24699.6,12,0.0586,6,8,56,1,0
45,60813.52,590,27039.95,72,0.0967,2,9,56,0,0
31,39172.78,699,91216.39,36,0.2626,15,4,71,0,0
69,35443.82,500,32127.22,72,0.0635,9,7,3,1,0
31,41108.98,712,29267.23,24,0.4402,15,5,1,0,0
45,66907.48,648,32693.28,36,0.6955,14,5,82,0,1
47,59072.58,611,47699.35,60,0.1188,15,2,141,1,0
24,66680.77,631,19529.51,60,0.1364,4,9,22,1,0
44,76911.18,637,46926.1,12,0.2319,13,8,1,1,0
44,43754.05,754,42340.19,12,0.0962,1,10,28,0,0
34,124595.79,850,12416.81,84,0.0966,8,3,48,0,0
28,52372.9,748,100000.0,48,0.0775,14,10,9,1,0
24,48208.3,605,87246.1,72,0.1139,9,7,176,1,0
22,76205.82,700,22463.84,12,0.4527,4,3,31,1,0
45,23902.66,704,18518.84,48,0.3201,2,9,32,0,1
26,40325.24,576,41640.6,60,0.4484,7,6,39,1,0
69,97785.97,549,15436.38,84,0.2503,12,6,23,1,0
33,25116.72,645,82336.5,60,0.2537,14,8,45,1,1
53,104692.95,715,27417.25,60,0.2137,12,1,76,0,0
55,127461.33,521,96094.19,36,0.2458,7,5,11,0,0
46,49775.21,592,22144.8,84,0.2569,11,0,125,0,0
65,69279.64,696,33951.18,36,0.4456,12,4,49,1,0
27,104772.18,653,77678.02,24,0.1706,6,7,110,1,0
33,47410.8,763,29913.24,72,0.2258,4,10,73,0,0
34,92400.51,537,42755.58,84,0.2263,4,2,22,0,0
28,42805.66,838,69954.15,72,0.415,12,9,31,0,1
36,47155.17,527,26013.52,24,0.498,13,0,24,0,0
37,40148.16,488,17033.83,72,0.2726,3,0,12,1,0
59,71063.11,645,15135.13,36,0.4969,15,3,124,0,0
36,106828.98,559,51537.23,24,0.3398,1,3,4,1,0
64,54608.43,647,45856.26,84,0.1186,7,6,221,0,0
59,31709.62,644,68665.21,84,0.2176,8,2,197,1,1
66,34844.36,634,30809.34,36,0.3817,1,6,132,0,0
27,72933.23,583,15391.3,12,0.0974,11,10,6,0,0
70,150000.0,685,8851.56,24,0.3155,14,1,57,0,0
52,72901.35,625,100000.0,48,0.2638,4,4,8,0,0
70,49343.03,738,49819.1,12,0.4617,11,6,12,0,0
39,87824.17,636,39421.83,24,0.0884,15,4,12,1,0
68,53116.91,573,42923.89,24,0.1259,11,4,70,0,0
50,49555.94,515,15385.74,84,0.3043,7,0,1,1,0
25,37077.68,636,22540.68,36,0.4711,15,5,23,0,0
42,121082.14,548,100000.0,36,0.3394,7,10,3,0,0
28,20000.0,542,53906.61,36,0.4734,11,9,24,0,1
68,89226.16,692,22967.64,12,0.4692,12,8,18,1,0
36,47483.02,508,17394.53,48,0.6621,10,0,39,0,0
32,48768.0,763,26651.04,84,0.1321,5,1,103,0,0
49,139547.12,663,30053.72,72,0.3978,11,5,44,0,0
42,41895.53,646,100000.0,24,0.3696,5,3,75,0,0
26,42615.16,567,32436.5,12,0.2444,8,1,41,0,0
62,56095.05,711,17787.81,72,0.1273,9,2,44,0,0
63,73638.53,650,35060.79,72,0.5827,5,2,24,1,0
58,48005.56,595,42557.15,84,0.1031,12,1,63,0,0
52,27257.13,666,16842.69,60,0.3671,4,6,39,0,0
41,38837.86,515,46226.08,48,0.107,3,4,0,0,1
48,113625.92,519,75007.96,72,0.1283,11,7,6,0,0
47,62155.12,560,39466.31,60,0.2526,14,2,5,0,0
30,75022.52,678,22511.03,72,0.4683,4,6,12,1,0
26,52537.86,650,26441.18,24,0.4446,8,2,110,0,0
34,43055.75,734,13422.64,84,0.0371,14,10,63,1,0
44,138522.04,576,33513.34,12,0.5016,6,1,91,0,1
29,54497.17,696,43759.67,12,0.4276,7,8,139,1,0
27,47969.23,641,21205.6,60,0.1905,11,7,172,0,0
63,103577.06,575,100000.0,60,0.2466,10,2,41,1,0
40,41723.5,681,58417.32,48,0.168,2,0,39,0,0
50,44472.95,645,12386.14,84,0.4563,1,6,6,1,0
47,60181.68,600,12539.54,84,0.1494,6,0,52,0,0
58,59882.23,653,20122.34,72,0.3112,7,6,30,0,0
58,68173.12,640,93331.34,24,0.3919,10,7,4,0,0
36,150000.0,638,61979.13,12,0.4517,6,7,84,0,0
63,70836.11,617,96204.11,12,0.32,2,10,6,0,0
40,20000.0,546,36538.64,60,0.7141,12,4,187,1,0
62,70484.6,656,32026.1,60,0.354,7,5,9,0,1
41,61018.97,586,17179.88,72,0.242,1,10,62,0,1
27,61189.14,568,44793.14,12,0.1861,9,9,11,1,0
59,67708.95,631,32283.1,24,0.2322,7,5,69,0,0
23,59021.72,709,31545.83,36,0.4549,9,4,144,0,0
59,58319.63,665,95877.87,60,0.1071,13,8,86,1,0
24,81350.49,608,33664.28,12,0.1786,3,6,24,1,0
32,45659.16,604,80707.67,72,0.4317,11,5,41,0,0
51,37277.93,701,14004.8,12,0.1925,2,8,3,0,0
68,150000.0,458,100000.0,48,0.2438,12,8,3,0,1
42,41859.38,714,29028.63,84,0.1607,6,4,39,1,0
27,62948.45,500,55509.55,24,0.2567,12,4,43,0,0
33,28343.98,537,61069.25,60,0.582,1,7,15,0,1
65,63464.39,609,26945.89,48,0.5435,10,0,21,0,0
57,37548.44,824,59362.5,72,0.0972,4,8,1,0,0
26,47990.75,784,61242.82,60,0.3752,6,5,25,1,0
40,100965.32,707,23673.54,72,0.3692,4,9,155,0,0
34,75811.46,679,23842.38,36,0.0691,6,6,29,1,0
30,79555.07,501,37316.25,24,0.0943,12,4,22,1,0
63,24696.03,663,33884.18,60,0.4324,1,1,54,0,0
52,150000.0,606,83774.01,84,0.0477,10,0,41,1,0
30,32993.29,585,55359.35,48,0.1838,3,7,7,0,0
53,128576.64,662,34812.99,72,0.2894,6,2,15,0,0
42,99784.88,612,52242.25,84,0.0392,9,9,14,0,0
25,79910.81,720,10636.09,60,0.2218,2,5,41,1,0
44,39046.46,495,25104.78,72,0.2574,14,9,7,0,1
31,64588.71,656,43161.0,48,0.2947,11,5,27,0,0
34,47312.95,580,70913.73,72,0.1608,10,4,23,1,0
65,60749.84,617,40939.95,36,0.1519,14,1,85,1,0
56,52842.12,674,87111.43,48,0.3816,6,4,8,1,0
28,21605.32,561,61130.36,12,0.3636,3,9,134,0,1
